date,week,class,price
2010,0,H,15000
2010,0,H,18600
2010,0,H,17000
2010,0,H,23900
2010,0,H,23040
2010,0,H,19930
2010,0,H,17000
2010,0,H,22620
2010,0,H,19930
2010,0,H,21900
2010,0,H,19930
2010,0,H,24800
2010,0,H,18600
2010,0,H,16600
2010,0,H,19000
2010,0,H,15000
2010,0,M,10000
2010,0,M,10000
2010,0,M,12450
2010,0,M,10000
2010,0,M,9960
2010,0,M,12000
2010,0,M,12000
2010,0,H,19800
2010,0,H,15000
2010,0,H,24800
2010,0,H,18940
2010,0,H,23000
2010,0,H,15000
2010,0,H,19930
2010,0,H,19930
2010,0,H,16600
2010,0,H,15000
2010,0,H,18600
2010,0,H,24800
2010,0,H,19930
2010,0,H,21900
2010,0,M,12450
2010,0,M,12000
2010,0,M,12000
2010,0,M,9960
2010,0,H,19800
2010,0,M,10000
2010,0,H,22620
2010,0,H,17000
2010,0,H,19930
2010,0,M,10000
2010,0,M,10000
2010,0,H,19930
2010,0,H,15000
2010,0,H,23000
2010,0,H,18940
2010,0,H,24800
2010,0,H,15000
2010,0,H,23040
2010,0,H,23900
2010,0,H,17000
2010,0,H,18600
2010,0,H,19000
2010,0,H,15000
2010,1,H,18940
2010,1,H,24800
2010,1,H,16000
2010,1,H,15000
2010,1,H,19000
2010,1,H,18600
2010,1,H,23000
2010,1,M,12000
2010,1,M,12000
2010,1,M,9960
2010,1,M,10000
2010,1,M,12450
2010,1,M,10000
2010,1,M,10000
2010,1,H,17000
2010,1,H,18600
2010,1,H,15000
2010,1,H,19930
2010,1,H,15000
2010,1,H,16600
2010,1,H,19930
2010,1,H,22620
2010,1,H,17000
2010,1,H,19930
2010,1,H,24800
2010,1,H,19930
2010,1,H,21900
2010,1,H,19800
2010,1,H,23900
2010,1,H,22690
2010,1,H,15000
2010,1,H,16000
2010,1,H,24800
2010,1,H,18940
2010,1,H,23000
2010,1,H,15000
2010,1,H,19930
2010,1,M,12000
2010,1,M,9960
2010,1,M,10000
2010,1,M,12450
2010,1,H,19800
2010,1,M,10000
2010,1,H,19000
2010,1,H,18600
2010,1,H,17000
2010,1,M,10000
2010,1,H,21900
2010,1,H,19930
2010,1,H,24800
2010,1,H,18600
2010,1,M,12000
2010,1,H,15000
2010,1,H,16600
2010,1,H,23900
2010,1,H,22690
2010,1,H,19930
2010,1,H,17000
2010,1,H,22620
2010,1,H,19930
2010,1,H,15000
2010,1,H,23000
2010,1,H,21500
2010,1,H,24800
2010,1,H,16000
2010,1,H,15000
2010,1,H,19930
2010,1,M,12000
2010,1,M,12000
2010,1,M,9960
2010,1,M,10000
2010,1,M,12450
2010,1,H,19800
2010,1,M,10000
2010,1,H,19000
2010,1,H,18600
2010,1,M,10000
2010,1,H,21900
2010,1,H,19930
2010,1,H,23200
2010,1,H,18600
2010,1,H,15000
2010,1,H,16600
2010,1,H,19930
2010,1,H,17000
2010,1,H,23900
2010,1,H,22690
2010,1,H,19930
2010,1,H,17000
2010,1,H,22620
2010,1,H,25870
2010,1,H,23270
2010,1,H,16600
2010,1,H,15000
2010,1,H,22600
2010,1,H,23200
2010,1,H,17000
2010,1,M,12000
2010,1,M,12000
2010,1,M,11960
2010,1,M,10000
2010,1,M,12450
2010,1,H,23260
2010,1,M,10000
2010,1,H,16670
2010,1,H,21900
2010,1,M,11000
2010,1,H,18660
2010,1,H,23900
2010,1,H,17000
2010,1,H,22600
2010,1,H,19000
2010,1,H,18900
2010,1,H,17000
2010,1,H,19800
2010,1,H,19930
2010,1,H,15000
2010,1,H,18270
2010,1,H,23600
2010,1,H,27800
2010,1,H,15000
2010,1,H,18270
2010,1,H,23600
2010,1,H,27800
2010,1,H,17000
2010,1,H,18900
2010,1,H,16660
2010,1,M,12000
2010,1,M,12000
2010,1,M,11960
2010,1,M,10000
2010,1,M,12450
2010,1,H,19800
2010,1,M,10000
2010,1,H,19000
2010,1,H,22600
2010,1,M,11000
2010,1,H,21900
2010,1,H,16670
2010,1,H,26600
2010,1,H,22600
2010,1,H,15000
2010,1,H,22670
2010,1,H,23270
2010,1,H,17000
2010,1,H,23900
2010,1,H,18660
2010,1,H,23260
2010,1,H,17000
2010,1,H,25870
2010,1,H,18900
2010,1,H,17000
2010,1,M,10000
2010,1,H,23600
2010,1,H,18270
2010,1,H,15000
2010,1,H,16660
2010,1,M,12000
2010,1,M,12000
2010,1,M,11960
2010,1,M,10000
2010,1,M,12450
2010,1,H,19800
2010,1,H,19000
2010,1,H,22600
2010,1,H,17000
2010,1,H,27800
2010,1,M,11000
2010,1,H,21900
2010,1,H,16670
2010,1,H,26600
2010,1,H,22600
2010,1,H,15000
2010,1,H,22670
2010,1,H,23900
2010,1,H,18660
2010,1,H,23260
2010,1,H,17000
2010,1,H,25870
2010,1,H,23270
2010,2,H,25870
2010,2,H,17000
2010,2,H,23260
2010,2,H,18660
2010,2,H,23900
2010,2,H,17000
2010,2,H,23270
2010,2,H,22670
2010,2,H,15000
2010,2,H,22600
2010,2,H,26600
2010,2,H,16670
2010,2,H,21900
2010,2,H,19800
2010,2,H,22600
2010,2,H,19000
2010,2,M,11000
2010,2,M,10000
2010,2,M,12450
2010,2,M,10000
2010,2,M,11960
2010,2,M,12000
2010,2,M,12000
2010,2,H,16660
2010,2,H,18900
2010,2,H,17000
2010,2,H,27800
2010,2,H,23600
2010,2,H,18270
2010,2,H,15000
2010,2,H,17000
2010,2,H,23260
2010,2,H,18660
2010,2,H,23900
2010,2,H,17000
2010,2,H,22600
2010,2,H,25870
2010,2,H,23270
2010,2,H,22670
2010,2,H,15000
2010,2,H,22600
2010,2,H,26600
2010,2,M,12000
2010,2,H,21900
2010,2,H,19000
2010,2,H,18900
2010,2,H,16670
2010,2,H,19800
2010,2,M,10000
2010,2,M,11000
2010,2,M,12450
2010,2,M,10000
2010,2,M,11960
2010,2,M,12000
2010,2,H,17000
2010,2,H,27800
2010,2,H,23600
2010,2,H,18270
2010,2,H,15000
2010,2,H,16660
2010,2,H,24270
2010,2,H,27800
2010,2,H,17000
2010,2,H,18900
2010,2,H,19000
2010,2,H,22600
2010,2,H,18270
2010,2,M,12000
2010,2,M,12000
2010,2,M,11960
2010,2,M,10000
2010,2,M,12450
2010,2,M,11000
2010,2,M,15000
2010,2,H,17000
2010,2,H,23900
2010,2,H,20000
2010,2,H,16660
2010,2,H,19800
2010,2,H,21900
2010,2,H,16670
2010,2,H,26600
2010,2,H,22600
2010,2,H,15000
2010,2,H,18660
2010,2,H,23260
2010,2,H,17000
2010,2,H,25870
2010,2,H,23270
2010,2,H,22670
2010,2,H,27800
2010,2,H,17000
2010,2,H,18900
2010,2,H,19000
2010,2,H,22600
2010,2,H,17000
2010,2,H,24670
2010,2,M,15000
2010,2,M,13000
2010,2,M,11960
2010,2,M,10000
2010,2,M,12450
2010,2,H,17000
2010,2,M,15000
2010,2,H,23900
2010,2,H,22600
2010,2,M,11000
2010,2,H,20000
2010,2,H,18900
2010,2,H,19800
2010,2,H,21900
2010,2,H,22600
2010,2,H,26600
2010,2,H,22600
2010,2,H,23260
2010,2,H,18000
2010,2,H,25870
2010,2,H,23270
2010,2,H,22670
2010,2,H,17000
2010,2,H,20000
2010,2,H,17000
2010,2,H,24670
2010,2,H,27800
2010,2,H,17000
2010,2,H,18900
2010,2,H,18900
2010,2,M,11000
2010,2,M,15000
2010,2,M,15000
2010,2,M,13000
2010,2,M,11960
2010,2,H,19800
2010,2,M,12450
2010,2,H,19000
2010,2,H,22600
2010,2,M,10000
2010,2,H,21900
2010,2,H,22600
2010,2,H,26600
2010,2,H,22600
2010,2,H,17000
2010,2,H,22670
2010,2,H,23270
2010,2,H,17000
2010,2,H,23900
2010,2,H,22600
2010,2,H,23260
2010,2,H,18000
2010,2,H,25870
2010,2,H,18900
2010,2,H,19000
2010,2,H,22600
2010,2,H,17000
2010,2,H,23900
2010,2,H,22600
2010,2,H,17000
2010,2,M,15000
2010,2,M,13000
2010,2,M,11960
2010,2,M,10000
2010,2,M,12450
2010,2,H,22600
2010,2,M,15000
2010,2,H,23260
2010,2,H,21900
2010,2,M,11000
2010,2,H,26600
2010,2,H,22600
2010,2,H,17000
2010,2,H,22670
2010,2,H,23270
2010,2,H,25870
2010,2,H,18000
2010,2,H,19800
2010,2,H,18900
2010,2,H,20000
2010,2,H,17000
2010,2,H,24670
2010,2,H,27800
2010,3,H,18900
2010,3,H,17000
2010,3,H,27800
2010,3,H,25000
2010,3,H,19930
2010,3,H,20000
2010,3,H,18900
2010,3,M,15000
2010,3,M,13000
2010,3,M,10000
2010,3,M,12450
2010,3,H,19800
2010,3,M,15000
2010,3,H,19000
2010,3,H,22600
2010,3,H,17000
2010,3,M,11000
2010,3,H,21900
2010,3,H,22600
2010,3,H,26600
2010,3,H,22600
2010,3,H,17000
2010,3,H,22670
2010,3,H,23270
2010,3,H,23900
2010,3,H,22600
2010,3,H,23260
2010,3,H,18000
2010,3,H,25870
2010,3,H,23270
2010,3,H,22670
2010,3,H,17000
2010,3,H,22600
2010,3,H,26600
2010,3,H,22600
2010,3,H,21900
2010,3,M,11000
2010,3,H,25870
2010,3,H,18000
2010,3,H,23260
2010,3,H,20000
2010,3,H,18900
2010,3,M,15000
2010,3,M,13000
2010,3,M,10000
2010,3,M,12450
2010,3,H,19800
2010,3,M,15000
2010,3,H,19930
2010,3,H,25000
2010,3,H,22600
2010,3,H,23900
2010,3,H,17000
2010,3,H,22600
2010,3,H,19000
2010,3,H,18900
2010,3,H,17000
2010,3,H,27800
2010,3,H,18900
2010,3,H,20000
2010,3,H,19930
2010,3,H,25000
2010,3,H,27800
2010,3,H,23270
2010,3,H,25870
2010,3,H,18000
2010,3,H,23260
2010,3,H,22600
2010,3,H,23900
2010,3,H,17000
2010,3,H,22600
2010,3,H,17000
2010,3,H,18900
2010,3,H,19000
2010,3,M,15000
2010,3,M,13000
2010,3,M,10000
2010,3,M,12450
2010,3,M,11000
2010,3,M,15000
2010,3,H,19800
2010,3,H,21900
2010,3,H,22600
2010,3,H,26600
2010,3,H,22600
2010,3,H,17000
2010,3,H,22670
2010,3,H,19930
2010,3,H,25940
2010,3,H,27800
2010,3,H,17000
2010,3,H,18900
2010,3,H,20000
2010,3,H,22600
2010,3,M,17000
2010,3,M,13000
2010,3,M,10000
2010,3,M,12450
2010,3,H,19800
2010,3,M,15000
2010,3,H,19000
2010,3,H,22600
2010,3,H,17000
2010,3,M,11000
2010,3,H,21900
2010,3,H,22600
2010,3,H,26600
2010,3,H,21600
2010,3,H,19000
2010,3,H,22670
2010,3,H,23270
2010,3,H,25870
2010,3,H,18000
2010,3,H,23260
2010,3,H,22600
2010,3,H,23900
2010,3,H,20000
2010,3,H,19930
2010,3,H,25940
2010,3,H,27800
2010,3,H,17000
2010,3,H,22880
2010,3,H,22600
2010,3,M,13200
2010,3,M,17000
2010,3,M,13000
2010,3,M,10000
2010,3,M,12450
2010,3,H,19800
2010,3,M,15000
2010,3,H,19000
2010,3,H,22600
2010,3,M,11000
2010,3,H,21900
2010,3,H,22600
2010,3,H,26600
2010,3,H,21600
2010,3,H,20000
2010,3,H,22670
2010,3,H,23270
2010,3,H,17000
2010,3,H,23900
2010,3,H,22600
2010,3,H,23260
2010,3,H,18000
2010,3,H,25870
2010,3,H,22600
2010,3,H,23260
2010,3,H,18000
2010,3,H,25870
2010,3,H,23270
2010,3,H,22670
2010,3,H,19930
2010,3,M,13200
2010,3,M,17000
2010,3,M,13000
2010,3,M,10000
2010,3,M,12450
2010,3,H,20000
2010,3,M,15000
2010,3,H,20000
2010,3,H,21600
2010,3,M,11000
2010,3,H,22600
2010,3,H,23900
2010,3,H,17000
2010,3,H,22600
2010,3,H,19000
2010,3,H,22880
2010,3,H,17000
2010,3,H,26600
2010,3,H,22600
2010,3,H,21900
2010,3,H,19800
2010,3,H,25940
2010,3,H,27800
2010,4,H,20000
2010,4,H,19930
2010,4,H,25940
2010,4,H,27800
2010,4,H,17000
2010,4,H,22880
2010,4,H,22600
2010,4,M,13200
2010,4,M,17000
2010,4,M,13000
2010,4,M,10000
2010,4,M,12450
2010,4,H,19800
2010,4,M,15000
2010,4,H,19000
2010,4,H,22600
2010,4,M,11000
2010,4,H,23260
2010,4,H,22600
2010,4,H,23200
2010,4,H,21600
2010,4,H,20000
2010,4,H,22670
2010,4,H,23270
2010,4,H,17000
2010,4,H,23900
2010,4,H,22600
2010,4,H,23260
2010,4,H,18000
2010,4,H,25870
2010,4,H,20000
2010,4,H,19930
2010,4,H,25940
2010,4,H,27800
2010,4,H,17000
2010,4,H,22880
2010,4,H,22600
2010,4,M,13200
2010,4,M,17000
2010,4,M,13000
2010,4,M,10000
2010,4,M,12450
2010,4,H,19800
2010,4,M,15000
2010,4,H,19000
2010,4,H,22600
2010,4,M,11000
2010,4,H,23260
2010,4,H,22600
2010,4,H,23200
2010,4,H,21600
2010,4,H,20000
2010,4,H,22670
2010,4,H,23270
2010,4,H,17000
2010,4,H,23900
2010,4,H,22600
2010,4,H,23260
2010,4,H,18000
2010,4,H,25870
2010,4,H,19000
2010,4,H,22600
2010,4,H,17000
2010,4,H,23900
2010,4,H,22600
2010,4,H,23260
2010,4,H,22880
2010,4,M,13200
2010,4,M,17000
2010,4,M,13000
2010,4,M,10000
2010,4,M,12450
2010,4,M,11000
2010,4,M,15000
2010,4,H,18000
2010,4,H,25870
2010,4,H,17000
2010,4,H,27800
2010,4,H,25940
2010,4,H,27400
2010,4,H,20000
2010,4,H,22600
2010,4,H,19800
2010,4,H,25200
2010,4,H,23270
2010,4,H,22670
2010,4,H,20000
2010,4,H,21600
2010,4,H,23200
2010,4,H,22600
2010,4,H,25870
2010,4,H,18000
2010,4,H,23260
2010,4,H,22600
2010,4,H,23900
2010,4,H,17000
2010,4,H,23270
2010,4,H,22670
2010,4,H,20000
2010,4,H,22670
2010,4,H,23200
2010,4,H,22600
2010,4,H,25200
2010,4,H,19800
2010,4,H,22600
2010,4,H,19000
2010,4,M,11000
2010,4,M,15000
2010,4,M,12450
2010,4,M,10000
2010,4,M,13000
2010,4,M,17000
2010,4,M,13200
2010,4,H,22600
2010,4,H,22880
2010,4,H,17000
2010,4,H,27800
2010,4,H,25940
2010,4,H,27400
2010,4,H,20000
2010,4,H,22600
2010,4,H,17000
2010,4,H,23900
2010,4,H,22600
2010,4,H,23260
2010,4,H,18000
2010,4,H,25870
2010,4,H,23270
2010,4,H,22670
2010,4,H,20000
2010,4,H,22670
2010,4,H,23200
2010,4,M,14200
2010,4,H,19000
2010,4,H,22880
2010,4,H,17000
2010,4,H,25200
2010,4,H,22600
2010,4,H,19800
2010,4,M,15000
2010,4,M,11000
2010,4,M,12450
2010,4,M,10000
2010,4,M,13000
2010,4,H,27800
2010,4,H,25940
2010,4,H,27400
2010,4,H,20000
2010,4,H,22600
2010,4,M,17000
2010,4,H,19800
2010,4,H,20000
2010,4,H,27400
2010,4,H,25940
2010,4,H,27800
2010,4,H,17000
2010,4,H,25200
2010,4,H,22600
2010,4,H,23200
2010,4,H,22670
2010,4,H,20000
2010,4,H,22670
2010,4,M,14200
2010,4,H,22600
2010,4,H,22880
2010,4,H,19000
2010,4,H,23270
2010,4,M,17000
2010,4,M,13000
2010,4,M,10000
2010,4,M,12450
2010,4,M,11000
2010,4,M,15000
2010,4,H,25870
2010,4,H,22600
2010,4,H,17000
2010,4,H,23900
2010,4,H,22600
2010,4,H,23260
2010,4,H,18000
2010,5,H,22880
2010,5,H,17000
2010,5,H,27800
2010,5,H,25940
2010,5,H,27400
2010,5,H,20000
2010,5,H,22600
2010,5,M,15200
2010,5,M,17000
2010,5,M,13000
2010,5,M,15000
2010,5,M,12450
2010,5,H,19800
2010,5,H,19000
2010,5,H,22600
2010,5,H,17000
2010,5,M,10000
2010,5,M,11000
2010,5,H,25200
2010,5,H,22600
2010,5,H,23200
2010,5,H,22670
2010,5,H,20000
2010,5,H,22670
2010,5,H,23900
2010,5,H,22600
2010,5,H,23260
2010,5,H,18000
2010,5,H,25870
2010,5,H,23270
2010,5,M,15000
2010,5,M,17000
2010,5,M,15200
2010,5,H,22600
2010,5,H,20000
2010,5,H,27400
2010,5,M,10000
2010,5,M,12450
2010,5,M,11000
2010,5,M,15000
2010,5,H,19800
2010,5,H,25200
2010,5,H,22670
2010,5,H,23200
2010,5,H,25940
2010,5,H,27800
2010,5,H,22600
2010,5,H,20000
2010,5,H,22670
2010,5,H,23270
2010,5,H,25870
2010,5,H,20000
2010,5,H,23260
2010,5,H,22600
2010,5,H,17000
2010,5,H,22880
2010,5,H,19000
2010,5,H,22600
2010,5,H,17000
2010,5,H,23900
2010,5,H,20000
2010,5,H,27400
2010,5,H,25940
2010,5,H,27800
2010,5,H,17000
2010,5,H,22880
2010,5,H,22600
2010,5,M,17000
2010,5,M,15000
2010,5,M,10000
2010,5,M,12450
2010,5,H,19800
2010,5,M,15000
2010,5,M,15200
2010,5,H,19000
2010,5,H,22600
2010,5,M,11000
2010,5,H,25200
2010,5,H,22600
2010,5,H,23200
2010,5,H,22670
2010,5,H,20000
2010,5,H,22670
2010,5,H,22600
2010,5,H,23270
2010,5,H,25870
2010,5,H,20000
2010,5,H,23260
2010,5,H,17000
2010,5,H,23900
2010,5,H,25200
2010,5,H,29940
2010,5,H,19800
2010,5,H,22600
2010,5,H,20000
2010,5,H,29900
2010,5,M,17000
2010,5,M,15000
2010,5,M,11000
2010,5,M,12450
2010,5,M,12000
2010,5,M,19950
2010,5,M,15000
2010,5,H,22670
2010,5,H,26600
2010,5,H,18000
2010,5,H,28900
2010,5,H,22600
2010,5,H,26600
2010,5,H,25270
2010,5,H,20000
2010,5,H,23270
2010,5,H,25530
2010,5,H,20000
2010,5,H,26600
2010,5,H,19000
2010,5,H,25260
2010,5,H,18000
2010,5,H,23900
2010,5,H,23260
2010,5,H,29900
2010,5,H,20000
2010,5,H,23260
2010,5,H,19800
2010,5,H,25200
2010,5,H,23270
2010,5,H,26600
2010,5,H,25270
2010,5,H,20000
2010,5,H,29940
2010,5,H,26600
2010,5,M,19950
2010,5,H,26600
2010,5,H,23260
2010,5,H,23900
2010,5,H,19000
2010,5,H,25260
2010,5,H,19000
2010,5,H,28900
2010,5,H,25270
2010,5,H,18000
2010,5,M,15000
2010,5,H,20000
2010,5,M,13000
2010,5,M,12450
2010,5,M,12000
2010,5,M,15000
2010,5,M,17000
2010,5,H,25530
2010,5,H,23270
2010,5,M,15000
2010,5,H,19800
2010,5,M,13000
2010,5,M,12450
2010,5,M,12000
2010,5,M,15000
2010,5,M,17000
2010,5,H,23260
2010,5,H,20000
2010,5,H,29900
2010,5,H,29940
2010,5,H,26600
2010,5,H,18000
2010,5,H,28900
2010,5,H,19000
2010,5,H,25260
2010,5,H,19000
2010,5,H,23900
2010,5,H,23260
2010,5,H,26600
2010,5,H,20000
2010,5,H,25530
2010,5,H,23270
2010,5,H,25270
2010,5,H,20000
2010,5,H,25270
2010,5,H,26600
2010,5,H,23270
2010,5,H,25200
2010,5,M,19950
2010,6,M,15000
2010,6,H,23270
2010,6,M,13000
2010,6,M,12450
2010,6,M,12000
2010,6,M,15000
2010,6,M,17000
2010,6,H,25270
2010,6,H,20000
2010,6,H,25270
2010,6,H,26600
2010,6,H,23270
2010,6,H,26300
2010,6,H,19800
2010,6,H,23260
2010,6,H,20000
2010,6,H,29900
2010,6,H,28940
2010,6,H,26600
2010,6,H,18000
2010,6,H,28900
2010,6,H,19000
2010,6,H,25260
2010,6,H,19000
2010,6,H,23900
2010,6,H,23260
2010,6,H,26600
2010,6,H,20000
2010,6,H,25530
2010,6,M,19950
2010,6,M,13000
2010,6,H,23270
2010,6,M,17000
2010,6,M,15000
2010,6,M,19950
2010,6,M,13000
2010,6,M,12450
2010,6,H,23260
2010,6,H,20000
2010,6,H,29900
2010,6,H,26270
2010,6,H,29800
2010,6,H,26600
2010,6,H,18000
2010,6,H,28900
2010,6,H,19000
2010,6,H,26300
2010,6,H,19800
2010,6,H,25260
2010,6,H,20000
2010,6,H,23900
2010,6,H,23260
2010,6,H,26600
2010,6,H,20000
2010,6,H,25530
2010,6,H,23270
2010,6,H,26270
2010,6,H,20000
2010,6,H,25270
2010,6,H,26600
2010,6,M,15000
2010,6,H,23260
2010,6,M,17000
2010,6,H,29900
2010,6,H,26270
2010,6,H,29800
2010,6,H,26600
2010,6,H,18000
2010,6,H,28900
2010,6,H,19000
2010,6,H,25260
2010,6,H,20000
2010,6,H,23900
2010,6,H,24930
2010,6,H,26600
2010,6,H,20000
2010,6,H,25530
2010,6,H,23270
2010,6,H,26270
2010,6,H,20000
2010,6,H,25270
2010,6,H,26600
2010,6,H,23270
2010,6,H,26300
2010,6,H,19800
2010,6,M,15000
2010,6,M,19950
2010,6,M,13000
2010,6,M,12450
2010,6,M,13000
2010,6,M,15000
2010,6,H,20000
2010,6,H,23260
2010,6,H,20000
2010,6,H,29900
2010,6,H,26270
2010,6,H,29800
2010,6,H,26600
2010,6,H,18000
2010,6,H,28900
2010,6,H,24000
2010,6,H,25260
2010,6,H,20000
2010,6,H,23900
2010,6,H,24930
2010,6,H,26600
2010,6,H,20000
2010,6,H,25530
2010,6,H,23270
2010,6,H,26270
2010,6,H,20000
2010,6,H,25270
2010,6,H,26600
2010,6,H,24980
2010,6,H,26300
2010,6,H,19800
2010,6,M,15000
2010,6,M,19950
2010,6,M,13000
2010,6,M,12450
2010,6,M,13000
2010,6,M,15000
2010,6,M,17000
2010,6,M,15000
2010,6,H,26300
2010,6,M,13000
2010,6,M,12450
2010,6,M,13000
2010,6,M,15000
2010,6,M,17000
2010,6,H,20000
2010,6,H,29900
2010,6,H,26270
2010,6,H,29800
2010,6,H,26600
2010,6,H,18000
2010,6,H,28900
2010,6,H,24000
2010,6,H,25260
2010,6,H,20000
2010,6,H,23900
2010,6,H,24930
2010,6,H,26600
2010,6,H,24930
2010,6,H,20000
2010,6,H,29800
2010,6,H,23270
2010,6,H,26270
2010,6,H,20000
2010,6,H,25270
2010,6,H,26600
2010,6,H,24980
2010,6,M,19950
2010,6,M,15000
2010,6,H,26300
2010,6,M,13000
2010,6,M,12450
2010,6,M,13000
2010,6,M,15000
2010,6,M,17000
2010,6,H,24930
2010,6,H,20000
2010,6,H,29900
2010,6,H,26270
2010,6,H,29800
2010,6,H,26600
2010,6,H,18000
2010,6,H,28900
2010,6,H,24000
2010,6,H,25260
2010,6,H,20000
2010,6,H,23900
2010,6,H,24930
2010,6,H,26600
2010,6,H,20000
2010,6,H,29800
2010,6,H,23270
2010,6,H,26270
2010,6,H,20000
2010,6,H,25270
2010,6,H,26600
2010,6,H,24980
2010,6,M,19950
2010,7,H,25270
2010,7,H,20000
2010,7,H,24980
2010,7,H,26300
2010,7,M,15000
2010,7,M,19950
2010,7,M,13000
2010,7,M,12450
2010,7,M,13000
2010,7,M,15000
2010,7,M,17000
2010,7,H,24930
2010,7,H,20000
2010,7,H,29900
2010,7,H,26270
2010,7,H,29800
2010,7,H,26600
2010,7,H,18000
2010,7,H,28900
2010,7,H,24000
2010,7,H,25260
2010,7,H,20000
2010,7,H,23900
2010,7,H,24930
2010,7,H,26600
2010,7,H,20000
2010,7,H,29800
2010,7,H,23270
2010,7,H,26270
2010,7,H,26600
2010,7,H,24930
2010,7,H,25270
2010,7,H,29900
2010,7,H,26270
2010,7,H,29800
2010,7,H,26600
2010,7,H,18000
2010,7,H,28900
2010,7,H,23300
2010,7,M,15000
2010,7,M,19950
2010,7,M,13000
2010,7,M,13000
2010,7,M,15000
2010,7,M,17000
2010,7,H,26600
2010,7,H,24980
2010,7,H,26300
2010,7,H,24000
2010,7,H,25260
2010,7,H,20000
2010,7,H,23900
2010,7,H,24930
2010,7,H,26600
2010,7,H,20000
2010,7,H,29800
2010,7,H,23270
2010,7,H,26000
2010,7,H,20000
2010,7,H,20000
2010,7,M,15000
2010,7,M,19950
2010,7,M,13000
2010,7,M,13000
2010,7,M,15000
2010,7,M,17000
2010,7,H,24930
2010,7,H,20000
2010,7,H,29900
2010,7,H,26270
2010,7,H,29300
2010,7,H,26600
2010,7,H,18000
2010,7,H,28900
2010,7,H,23300
2010,7,H,24000
2010,7,H,25260
2010,7,H,20000
2010,7,H,23900
2010,7,H,24930
2010,7,H,26600
2010,7,H,20000
2010,7,H,29800
2010,7,H,23270
2010,7,H,26000
2010,7,H,20000
2010,7,H,25270
2010,7,H,26600
2010,7,H,24980
2010,7,H,26300
2010,7,H,20000
2010,7,H,32260
2010,7,H,24000
2010,7,H,23300
2010,7,H,28900
2010,7,H,18000
2010,7,H,23260
2010,7,H,29300
2010,7,H,26270
2010,7,H,29900
2010,7,H,20000
2010,7,H,24930
2010,7,H,23200
2010,7,H,23270
2010,7,H,26600
2010,7,H,26270
2010,7,H,20000
2010,7,H,26600
2010,7,H,23270
2010,7,H,25870
2010,7,H,20000
2010,7,H,23260
2010,7,H,23260
2010,7,H,23900
2010,7,M,17000
2010,7,M,15000
2010,7,M,13000
2010,7,M,13000
2010,7,M,15000
2010,7,M,17450
2010,7,H,20000
2010,7,M,17000
2010,7,H,24000
2010,7,H,23300
2010,7,H,28900
2010,7,H,18000
2010,7,H,23260
2010,7,H,29300
2010,7,H,26270
2010,7,H,29900
2010,7,H,20000
2010,7,M,15000
2010,7,M,13000
2010,7,M,13000
2010,7,M,17450
2010,7,M,15000
2010,7,H,23900
2010,7,H,23200
2010,7,H,23270
2010,7,H,26600
2010,7,H,26270
2010,7,H,20000
2010,7,H,26600
2010,7,H,24930
2010,7,H,23270
2010,7,H,25870
2010,7,H,20000
2010,7,H,23260
2010,7,H,23260
2010,7,H,26500
2010,7,M,15000
2010,7,H,23200
2010,7,M,13000
2010,7,M,13000
2010,7,M,15000
2010,7,M,17000
2010,7,H,24930
2010,7,H,20000
2010,7,H,29900
2010,7,H,26270
2010,7,H,29300
2010,7,H,23260
2010,7,H,18000
2010,7,H,28900
2010,7,H,23300
2010,7,H,24000
2010,7,H,26500
2010,7,H,20000
2010,7,H,23900
2010,7,H,23260
2010,7,H,23260
2010,7,H,20000
2010,7,H,25870
2010,7,H,23270
2010,7,H,26600
2010,7,H,20000
2010,7,H,26270
2010,7,H,26600
2010,7,H,23270
2010,7,M,17450
2010,8,H,29300
2010,8,H,23200
2010,8,H,18000
2010,8,H,28900
2010,8,H,23300
2010,8,H,24000
2010,8,H,26500
2010,8,H,20000
2010,8,H,23900
2010,8,H,23260
2010,8,H,23260
2010,8,H,20000
2010,8,H,25870
2010,8,M,15000
2010,8,M,17450
2010,8,M,13000
2010,8,M,13000
2010,8,M,15000
2010,8,M,17000
2010,8,M,16200
2010,8,H,24930
2010,8,H,20000
2010,8,H,29900
2010,8,H,26270
2010,8,H,23270
2010,8,H,26600
2010,8,H,20000
2010,8,H,26270
2010,8,H,26600
2010,8,H,23270
2010,8,H,23260
2010,8,M,15000
2010,8,H,23200
2010,8,M,13000
2010,8,M,13000
2010,8,M,15000
2010,8,M,17000
2010,8,M,16200
2010,8,H,23260
2010,8,H,20000
2010,8,H,29900
2010,8,H,26270
2010,8,H,29300
2010,8,H,23260
2010,8,H,18000
2010,8,H,28900
2010,8,H,23300
2010,8,H,24000
2010,8,H,26500
2010,8,H,20000
2010,8,H,23900
2010,8,H,23260
2010,8,H,23260
2010,8,H,20000
2010,8,H,25870
2010,8,H,23270
2010,8,H,26600
2010,8,H,20000
2010,8,H,26270
2010,8,H,26600
2010,8,H,23270
2010,8,M,17450
2010,8,M,9950
2010,8,M,15000
2010,8,M,17000
2010,8,M,16200
2010,8,H,26270
2010,8,H,26600
2010,8,H,23270
2010,8,H,23200
2010,8,M,15000
2010,8,M,19950
2010,8,M,12000
2010,8,M,13000
2010,8,H,26660
2010,8,H,17000
2010,8,H,28900
2010,8,H,23300
2010,8,H,24000
2010,8,H,26500
